areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",ltla,2021-07-31,65_69,17964.0,16001.0,5.0,16335.0,2.0,16001.0,5.0,90.9,89.1,89.1
E06000023,"Bristol, City of",ltla,2021-07-31,70_74,16541.0,15253.0,3.0,15448.0,1.0,15253.0,3.0,93.4,92.2,92.2
E06000023,"Bristol, City of",ltla,2021-07-31,75_79,11597.0,10821.0,2.0,10936.0,1.0,10821.0,2.0,94.3,93.3,93.3
E06000023,"Bristol, City of",ltla,2021-07-31,80_84,8170.0,7688.0,1.0,7771.0,0.0,7688.0,1.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-31,85_89,5082.0,4774.0,0.0,4837.0,0.0,4774.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-31,90+,2911.0,2735.0,0.0,2772.0,0.0,2735.0,0.0,95.2,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-30,12_15,21429.0,11.0,0.0,36.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-30,16_17,10246.0,634.0,3.0,1777.0,12.0,634.0,3.0,17.3,6.2,6.2
E06000023,"Bristol, City of",ltla,2021-07-30,18_24,64118.0,10980.0,98.0,40124.0,90.0,10980.0,98.0,62.6,17.1,17.1
E06000023,"Bristol, City of",ltla,2021-07-30,25_29,53733.0,11079.0,135.0,33982.0,41.0,11079.0,135.0,63.2,20.6,20.6
E06000023,"Bristol, City of",ltla,2021-07-30,30_34,53347.0,15777.0,679.0,35257.0,36.0,15777.0,679.0,66.1,29.6,29.6
E06000023,"Bristol, City of",ltla,2021-07-30,35_39,46028.0,19657.0,389.0,31582.0,16.0,19657.0,389.0,68.6,42.7,42.7
E06000023,"Bristol, City of",ltla,2021-07-30,40_44,37477.0,23090.0,202.0,27417.0,13.0,23090.0,202.0,73.2,61.6,61.6
E06000023,"Bristol, City of",ltla,2021-07-30,45_49,31558.0,22305.0,80.0,24663.0,6.0,22305.0,80.0,78.2,70.7,70.7
E06000023,"Bristol, City of",ltla,2021-07-30,50_54,29502.0,23397.0,14.0,24590.0,2.0,23397.0,14.0,83.4,79.3,79.3
E06000023,"Bristol, City of",ltla,2021-07-30,55_59,27535.0,22706.0,8.0,23726.0,0.0,22706.0,8.0,86.2,82.5,82.5
E06000023,"Bristol, City of",ltla,2021-07-30,60_64,22133.0,18878.0,7.0,19631.0,2.0,18878.0,7.0,88.7,85.3,85.3
E06000023,"Bristol, City of",ltla,2021-07-30,65_69,17964.0,15996.0,2.0,16333.0,0.0,15996.0,2.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-30,70_74,16541.0,15250.0,7.0,15447.0,1.0,15250.0,7.0,93.4,92.2,92.2
E06000023,"Bristol, City of",ltla,2021-07-30,75_79,11597.0,10819.0,5.0,10935.0,4.0,10819.0,5.0,94.3,93.3,93.3
E06000023,"Bristol, City of",ltla,2021-07-30,80_84,8170.0,7687.0,1.0,7771.0,0.0,7687.0,1.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-30,85_89,5082.0,4774.0,1.0,4837.0,0.0,4774.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-30,90+,2911.0,2735.0,2.0,2772.0,0.0,2735.0,2.0,95.2,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-29,12_15,21429.0,11.0,0.0,36.0,1.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-29,16_17,10246.0,631.0,5.0,1765.0,14.0,631.0,5.0,17.2,6.2,6.2
E06000023,"Bristol, City of",ltla,2021-07-29,18_24,64118.0,10882.0,91.0,40034.0,146.0,10882.0,91.0,62.4,17.0,17.0
E06000023,"Bristol, City of",ltla,2021-07-29,25_29,53733.0,10944.0,77.0,33941.0,58.0,10944.0,77.0,63.2,20.4,20.4
E06000023,"Bristol, City of",ltla,2021-07-29,30_34,53347.0,15098.0,444.0,35221.0,40.0,15098.0,444.0,66.0,28.3,28.3
E06000023,"Bristol, City of",ltla,2021-07-29,35_39,46028.0,19268.0,404.0,31566.0,24.0,19268.0,404.0,68.6,41.9,41.9
E06000023,"Bristol, City of",ltla,2021-07-29,40_44,37477.0,22888.0,163.0,27404.0,20.0,22888.0,163.0,73.1,61.1,61.1
E06000023,"Bristol, City of",ltla,2021-07-29,45_49,31558.0,22225.0,51.0,24657.0,7.0,22225.0,51.0,78.1,70.4,70.4
E06000023,"Bristol, City of",ltla,2021-07-29,50_54,29502.0,23383.0,9.0,24588.0,3.0,23383.0,9.0,83.3,79.3,79.3
E06000023,"Bristol, City of",ltla,2021-07-29,55_59,27535.0,22698.0,4.0,23726.0,0.0,22698.0,4.0,86.2,82.4,82.4
E06000023,"Bristol, City of",ltla,2021-07-29,60_64,22133.0,18871.0,4.0,19629.0,0.0,18871.0,4.0,88.7,85.3,85.3
E06000023,"Bristol, City of",ltla,2021-07-29,65_69,17964.0,15994.0,4.0,16333.0,1.0,15994.0,4.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-29,70_74,16541.0,15243.0,1.0,15446.0,0.0,15243.0,1.0,93.4,92.2,92.2
E06000023,"Bristol, City of",ltla,2021-07-29,75_79,11597.0,10814.0,3.0,10931.0,0.0,10814.0,3.0,94.3,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-29,80_84,8170.0,7686.0,0.0,7771.0,1.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-29,85_89,5082.0,4773.0,1.0,4837.0,0.0,4773.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-29,90+,2911.0,2733.0,1.0,2772.0,0.0,2733.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-28,12_15,21429.0,11.0,0.0,35.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-28,16_17,10246.0,626.0,6.0,1751.0,22.0,626.0,6.0,17.1,6.1,6.1
E06000023,"Bristol, City of",ltla,2021-07-28,18_24,64118.0,10791.0,127.0,39888.0,185.0,10791.0,127.0,62.2,16.8,16.8
E06000023,"Bristol, City of",ltla,2021-07-28,25_29,53733.0,10867.0,118.0,33883.0,102.0,10867.0,118.0,63.1,20.2,20.2
E06000023,"Bristol, City of",ltla,2021-07-28,30_34,53347.0,14654.0,420.0,35181.0,60.0,14654.0,420.0,65.9,27.5,27.5
E06000023,"Bristol, City of",ltla,2021-07-28,35_39,46028.0,18864.0,447.0,31542.0,44.0,18864.0,447.0,68.5,41.0,41.0
E06000023,"Bristol, City of",ltla,2021-07-28,40_44,37477.0,22725.0,290.0,27384.0,19.0,22725.0,290.0,73.1,60.6,60.6
E06000023,"Bristol, City of",ltla,2021-07-28,45_49,31558.0,22174.0,117.0,24650.0,12.0,22174.0,117.0,78.1,70.3,70.3
E06000023,"Bristol, City of",ltla,2021-07-28,50_54,29502.0,23374.0,22.0,24585.0,4.0,23374.0,22.0,83.3,79.2,79.2
E06000023,"Bristol, City of",ltla,2021-07-28,55_59,27535.0,22694.0,17.0,23726.0,4.0,22694.0,17.0,86.2,82.4,82.4
E06000023,"Bristol, City of",ltla,2021-07-28,60_64,22133.0,18867.0,10.0,19629.0,4.0,18867.0,10.0,88.7,85.2,85.2
E06000023,"Bristol, City of",ltla,2021-07-28,65_69,17964.0,15990.0,3.0,16332.0,1.0,15990.0,3.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-28,70_74,16541.0,15242.0,2.0,15446.0,0.0,15242.0,2.0,93.4,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-28,75_79,11597.0,10811.0,1.0,10931.0,0.0,10811.0,1.0,94.3,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-28,80_84,8170.0,7686.0,0.0,7770.0,0.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-28,85_89,5082.0,4772.0,0.0,4837.0,0.0,4772.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-28,90+,2911.0,2732.0,0.0,2772.0,0.0,2732.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-27,12_15,21429.0,11.0,0.0,35.0,1.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-27,16_17,10246.0,620.0,2.0,1729.0,10.0,620.0,2.0,16.9,6.1,6.1
E06000023,"Bristol, City of",ltla,2021-07-27,18_24,64118.0,10664.0,87.0,39703.0,162.0,10664.0,87.0,61.9,16.6,16.6
E06000023,"Bristol, City of",ltla,2021-07-27,25_29,53733.0,10749.0,82.0,33781.0,80.0,10749.0,82.0,62.9,20.0,20.0
E06000023,"Bristol, City of",ltla,2021-07-27,30_34,53347.0,14234.0,329.0,35121.0,53.0,14234.0,329.0,65.8,26.7,26.7
E06000023,"Bristol, City of",ltla,2021-07-27,35_39,46028.0,18417.0,448.0,31498.0,49.0,18417.0,448.0,68.4,40.0,40.0
E06000023,"Bristol, City of",ltla,2021-07-27,40_44,37477.0,22435.0,234.0,27365.0,20.0,22435.0,234.0,73.0,59.9,59.9
E06000023,"Bristol, City of",ltla,2021-07-27,45_49,31558.0,22057.0,97.0,24638.0,15.0,22057.0,97.0,78.1,69.9,69.9
E06000023,"Bristol, City of",ltla,2021-07-27,50_54,29502.0,23352.0,17.0,24581.0,8.0,23352.0,17.0,83.3,79.2,79.2
E06000023,"Bristol, City of",ltla,2021-07-27,55_59,27535.0,22677.0,12.0,23722.0,3.0,22677.0,12.0,86.2,82.4,82.4
E06000023,"Bristol, City of",ltla,2021-07-27,60_64,22133.0,18857.0,8.0,19625.0,1.0,18857.0,8.0,88.7,85.2,85.2
E06000023,"Bristol, City of",ltla,2021-07-27,65_69,17964.0,15987.0,5.0,16331.0,0.0,15987.0,5.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-27,70_74,16541.0,15240.0,2.0,15446.0,1.0,15240.0,2.0,93.4,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-27,75_79,11597.0,10810.0,0.0,10931.0,0.0,10810.0,0.0,94.3,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-27,80_84,8170.0,7686.0,0.0,7770.0,0.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-27,85_89,5082.0,4772.0,0.0,4837.0,0.0,4772.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-27,90+,2911.0,2732.0,1.0,2772.0,0.0,2732.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-26,12_15,21429.0,11.0,0.0,34.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-26,16_17,10246.0,618.0,1.0,1719.0,15.0,618.0,1.0,16.8,6.0,6.0
E06000023,"Bristol, City of",ltla,2021-07-26,18_24,64118.0,10577.0,86.0,39541.0,234.0,10577.0,86.0,61.7,16.5,16.5
E06000023,"Bristol, City of",ltla,2021-07-26,25_29,53733.0,10667.0,67.0,33701.0,99.0,10667.0,67.0,62.7,19.9,19.9
E06000023,"Bristol, City of",ltla,2021-07-26,30_34,53347.0,13905.0,448.0,35068.0,74.0,13905.0,448.0,65.7,26.1,26.1
E06000023,"Bristol, City of",ltla,2021-07-26,35_39,46028.0,17969.0,497.0,31449.0,44.0,17969.0,497.0,68.3,39.0,39.0
E06000023,"Bristol, City of",ltla,2021-07-26,40_44,37477.0,22201.0,252.0,27345.0,7.0,22201.0,252.0,73.0,59.2,59.2
E06000023,"Bristol, City of",ltla,2021-07-26,45_49,31558.0,21960.0,112.0,24623.0,9.0,21960.0,112.0,78.0,69.6,69.6
E06000023,"Bristol, City of",ltla,2021-07-26,50_54,29502.0,23335.0,13.0,24573.0,6.0,23335.0,13.0,83.3,79.1,79.1
E06000023,"Bristol, City of",ltla,2021-07-26,55_59,27535.0,22665.0,10.0,23719.0,3.0,22665.0,10.0,86.1,82.3,82.3
E06000023,"Bristol, City of",ltla,2021-07-26,60_64,22133.0,18849.0,7.0,19624.0,2.0,18849.0,7.0,88.7,85.2,85.2
E06000023,"Bristol, City of",ltla,2021-07-26,65_69,17964.0,15982.0,1.0,16331.0,2.0,15982.0,1.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-26,70_74,16541.0,15238.0,3.0,15445.0,2.0,15238.0,3.0,93.4,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-26,75_79,11597.0,10810.0,0.0,10931.0,2.0,10810.0,0.0,94.3,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-26,80_84,8170.0,7686.0,0.0,7770.0,0.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-26,85_89,5082.0,4772.0,0.0,4837.0,0.0,4772.0,0.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-26,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-25,12_15,21429.0,11.0,0.0,34.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-25,16_17,10246.0,617.0,1.0,1704.0,21.0,617.0,1.0,16.6,6.0,6.0
E06000023,"Bristol, City of",ltla,2021-07-25,18_24,64118.0,10491.0,49.0,39307.0,89.0,10491.0,49.0,61.3,16.4,16.4
E06000023,"Bristol, City of",ltla,2021-07-25,25_29,53733.0,10600.0,22.0,33602.0,41.0,10600.0,22.0,62.5,19.7,19.7
E06000023,"Bristol, City of",ltla,2021-07-25,30_34,53347.0,13457.0,201.0,34994.0,31.0,13457.0,201.0,65.6,25.2,25.2
E06000023,"Bristol, City of",ltla,2021-07-25,35_39,46028.0,17472.0,335.0,31405.0,17.0,17472.0,335.0,68.2,38.0,38.0
E06000023,"Bristol, City of",ltla,2021-07-25,40_44,37477.0,21949.0,108.0,27338.0,4.0,21949.0,108.0,72.9,58.6,58.6
E06000023,"Bristol, City of",ltla,2021-07-25,45_49,31558.0,21848.0,71.0,24614.0,3.0,21848.0,71.0,78.0,69.2,69.2
E06000023,"Bristol, City of",ltla,2021-07-25,50_54,29502.0,23322.0,7.0,24567.0,1.0,23322.0,7.0,83.3,79.1,79.1
E06000023,"Bristol, City of",ltla,2021-07-25,55_59,27535.0,22655.0,5.0,23716.0,2.0,22655.0,5.0,86.1,82.3,82.3
E06000023,"Bristol, City of",ltla,2021-07-25,60_64,22133.0,18842.0,1.0,19622.0,1.0,18842.0,1.0,88.7,85.1,85.1
E06000023,"Bristol, City of",ltla,2021-07-25,65_69,17964.0,15981.0,0.0,16329.0,2.0,15981.0,0.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-25,70_74,16541.0,15235.0,1.0,15443.0,1.0,15235.0,1.0,93.4,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-25,75_79,11597.0,10810.0,0.0,10929.0,0.0,10810.0,0.0,94.2,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-25,80_84,8170.0,7686.0,0.0,7770.0,0.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-25,85_89,5082.0,4772.0,1.0,4837.0,0.0,4772.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-25,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-24,12_15,21429.0,11.0,0.0,34.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-24,16_17,10246.0,616.0,13.0,1683.0,43.0,616.0,13.0,16.4,6.0,6.0
E06000023,"Bristol, City of",ltla,2021-07-24,18_24,64118.0,10442.0,109.0,39218.0,194.0,10442.0,109.0,61.2,16.3,16.3
E06000023,"Bristol, City of",ltla,2021-07-24,25_29,53733.0,10578.0,96.0,33561.0,99.0,10578.0,96.0,62.5,19.7,19.7
E06000023,"Bristol, City of",ltla,2021-07-24,30_34,53347.0,13256.0,325.0,34963.0,65.0,13256.0,325.0,65.5,24.8,24.8
E06000023,"Bristol, City of",ltla,2021-07-24,35_39,46028.0,17137.0,473.0,31388.0,36.0,17137.0,473.0,68.2,37.2,37.2
E06000023,"Bristol, City of",ltla,2021-07-24,40_44,37477.0,21841.0,259.0,27334.0,29.0,21841.0,259.0,72.9,58.3,58.3
E06000023,"Bristol, City of",ltla,2021-07-24,45_49,31558.0,21777.0,168.0,24611.0,9.0,21777.0,168.0,78.0,69.0,69.0
E06000023,"Bristol, City of",ltla,2021-07-24,50_54,29502.0,23315.0,18.0,24566.0,9.0,23315.0,18.0,83.3,79.0,79.0
E06000023,"Bristol, City of",ltla,2021-07-24,55_59,27535.0,22650.0,20.0,23714.0,6.0,22650.0,20.0,86.1,82.3,82.3
E06000023,"Bristol, City of",ltla,2021-07-24,60_64,22133.0,18841.0,5.0,19621.0,1.0,18841.0,5.0,88.7,85.1,85.1
E06000023,"Bristol, City of",ltla,2021-07-24,65_69,17964.0,15981.0,4.0,16327.0,1.0,15981.0,4.0,90.9,89.0,89.0
E06000023,"Bristol, City of",ltla,2021-07-24,70_74,16541.0,15234.0,0.0,15442.0,1.0,15234.0,0.0,93.4,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-24,75_79,11597.0,10810.0,1.0,10929.0,0.0,10810.0,1.0,94.2,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-24,80_84,8170.0,7686.0,0.0,7770.0,1.0,7686.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-24,85_89,5082.0,4771.0,1.0,4837.0,2.0,4771.0,1.0,95.2,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-24,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-23,12_15,21429.0,11.0,0.0,34.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-23,16_17,10246.0,603.0,2.0,1640.0,16.0,603.0,2.0,16.0,5.9,5.9
E06000023,"Bristol, City of",ltla,2021-07-23,18_24,64118.0,10333.0,94.0,39024.0,135.0,10333.0,94.0,60.9,16.1,16.1
E06000023,"Bristol, City of",ltla,2021-07-23,25_29,53733.0,10482.0,68.0,33462.0,67.0,10482.0,68.0,62.3,19.5,19.5
E06000023,"Bristol, City of",ltla,2021-07-23,30_34,53347.0,12931.0,309.0,34898.0,41.0,12931.0,309.0,65.4,24.2,24.2
E06000023,"Bristol, City of",ltla,2021-07-23,35_39,46028.0,16664.0,561.0,31352.0,30.0,16664.0,561.0,68.1,36.2,36.2
E06000023,"Bristol, City of",ltla,2021-07-23,40_44,37477.0,21582.0,293.0,27305.0,11.0,21582.0,293.0,72.9,57.6,57.6
E06000023,"Bristol, City of",ltla,2021-07-23,45_49,31558.0,21609.0,148.0,24602.0,9.0,21609.0,148.0,78.0,68.5,68.5
E06000023,"Bristol, City of",ltla,2021-07-23,50_54,29502.0,23297.0,22.0,24557.0,6.0,23297.0,22.0,83.2,79.0,79.0
E06000023,"Bristol, City of",ltla,2021-07-23,55_59,27535.0,22630.0,12.0,23708.0,3.0,22630.0,12.0,86.1,82.2,82.2
E06000023,"Bristol, City of",ltla,2021-07-23,60_64,22133.0,18836.0,11.0,19620.0,2.0,18836.0,11.0,88.6,85.1,85.1
E06000023,"Bristol, City of",ltla,2021-07-23,65_69,17964.0,15977.0,5.0,16326.0,2.0,15977.0,5.0,90.9,88.9,88.9
E06000023,"Bristol, City of",ltla,2021-07-23,70_74,16541.0,15234.0,0.0,15441.0,1.0,15234.0,0.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-23,75_79,11597.0,10809.0,2.0,10929.0,0.0,10809.0,2.0,94.2,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-23,80_84,8170.0,7686.0,2.0,7769.0,0.0,7686.0,2.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-23,85_89,5082.0,4770.0,1.0,4835.0,0.0,4770.0,1.0,95.1,93.9,93.9
E06000023,"Bristol, City of",ltla,2021-07-23,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-22,12_15,21429.0,11.0,0.0,34.0,1.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-22,16_17,10246.0,601.0,4.0,1624.0,15.0,601.0,4.0,15.9,5.9,5.9
E06000023,"Bristol, City of",ltla,2021-07-22,18_24,64118.0,10239.0,65.0,38889.0,210.0,10239.0,65.0,60.7,16.0,16.0
E06000023,"Bristol, City of",ltla,2021-07-22,25_29,53733.0,10414.0,51.0,33395.0,89.0,10414.0,51.0,62.1,19.4,19.4
E06000023,"Bristol, City of",ltla,2021-07-22,30_34,53347.0,12622.0,129.0,34857.0,51.0,12622.0,129.0,65.3,23.7,23.7
E06000023,"Bristol, City of",ltla,2021-07-22,35_39,46028.0,16103.0,408.0,31322.0,27.0,16103.0,408.0,68.0,35.0,35.0
E06000023,"Bristol, City of",ltla,2021-07-22,40_44,37477.0,21289.0,214.0,27294.0,15.0,21289.0,214.0,72.8,56.8,56.8
E06000023,"Bristol, City of",ltla,2021-07-22,45_49,31558.0,21461.0,135.0,24593.0,8.0,21461.0,135.0,77.9,68.0,68.0
E06000023,"Bristol, City of",ltla,2021-07-22,50_54,29502.0,23275.0,25.0,24551.0,7.0,23275.0,25.0,83.2,78.9,78.9
E06000023,"Bristol, City of",ltla,2021-07-22,55_59,27535.0,22618.0,12.0,23705.0,3.0,22618.0,12.0,86.1,82.1,82.1
E06000023,"Bristol, City of",ltla,2021-07-22,60_64,22133.0,18825.0,6.0,19618.0,4.0,18825.0,6.0,88.6,85.1,85.1
E06000023,"Bristol, City of",ltla,2021-07-22,65_69,17964.0,15972.0,4.0,16324.0,1.0,15972.0,4.0,90.9,88.9,88.9
E06000023,"Bristol, City of",ltla,2021-07-22,70_74,16541.0,15234.0,1.0,15440.0,0.0,15234.0,1.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-22,75_79,11597.0,10807.0,3.0,10929.0,0.0,10807.0,3.0,94.2,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-22,80_84,8170.0,7684.0,0.0,7769.0,0.0,7684.0,0.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-22,85_89,5082.0,4769.0,0.0,4835.0,0.0,4769.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-22,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-21,12_15,21429.0,11.0,0.0,33.0,0.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-21,16_17,10246.0,597.0,2.0,1609.0,17.0,597.0,2.0,15.7,5.8,5.8
E06000023,"Bristol, City of",ltla,2021-07-21,18_24,64118.0,10174.0,80.0,38679.0,243.0,10174.0,80.0,60.3,15.9,15.9
E06000023,"Bristol, City of",ltla,2021-07-21,25_29,53733.0,10363.0,83.0,33306.0,126.0,10363.0,83.0,62.0,19.3,19.3
E06000023,"Bristol, City of",ltla,2021-07-21,30_34,53347.0,12493.0,155.0,34806.0,57.0,12493.0,155.0,65.2,23.4,23.4
E06000023,"Bristol, City of",ltla,2021-07-21,35_39,46028.0,15695.0,646.0,31295.0,49.0,15695.0,646.0,68.0,34.1,34.1
E06000023,"Bristol, City of",ltla,2021-07-21,40_44,37477.0,21075.0,312.0,27279.0,27.0,21075.0,312.0,72.8,56.2,56.2
E06000023,"Bristol, City of",ltla,2021-07-21,45_49,31558.0,21326.0,181.0,24585.0,13.0,21326.0,181.0,77.9,67.6,67.6
E06000023,"Bristol, City of",ltla,2021-07-21,50_54,29502.0,23250.0,18.0,24544.0,4.0,23250.0,18.0,83.2,78.8,78.8
E06000023,"Bristol, City of",ltla,2021-07-21,55_59,27535.0,22606.0,11.0,23702.0,5.0,22606.0,11.0,86.1,82.1,82.1
E06000023,"Bristol, City of",ltla,2021-07-21,60_64,22133.0,18819.0,8.0,19614.0,2.0,18819.0,8.0,88.6,85.0,85.0
E06000023,"Bristol, City of",ltla,2021-07-21,65_69,17964.0,15968.0,7.0,16323.0,2.0,15968.0,7.0,90.9,88.9,88.9
E06000023,"Bristol, City of",ltla,2021-07-21,70_74,16541.0,15233.0,3.0,15440.0,2.0,15233.0,3.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-21,75_79,11597.0,10804.0,2.0,10929.0,0.0,10804.0,2.0,94.2,93.2,93.2
E06000023,"Bristol, City of",ltla,2021-07-21,80_84,8170.0,7684.0,1.0,7769.0,0.0,7684.0,1.0,95.1,94.1,94.1
E06000023,"Bristol, City of",ltla,2021-07-21,85_89,5082.0,4769.0,0.0,4835.0,0.0,4769.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-21,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-20,12_15,21429.0,11.0,0.0,33.0,1.0,11.0,0.0,0.2,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-20,16_17,10246.0,595.0,2.0,1592.0,15.0,595.0,2.0,15.5,5.8,5.8
E06000023,"Bristol, City of",ltla,2021-07-20,18_24,64118.0,10094.0,71.0,38436.0,206.0,10094.0,71.0,59.9,15.7,15.7
E06000023,"Bristol, City of",ltla,2021-07-20,25_29,53733.0,10280.0,45.0,33180.0,96.0,10280.0,45.0,61.7,19.1,19.1
E06000023,"Bristol, City of",ltla,2021-07-20,30_34,53347.0,12338.0,128.0,34749.0,70.0,12338.0,128.0,65.1,23.1,23.1
E06000023,"Bristol, City of",ltla,2021-07-20,35_39,46028.0,15049.0,461.0,31246.0,48.0,15049.0,461.0,67.9,32.7,32.7
E06000023,"Bristol, City of",ltla,2021-07-20,40_44,37477.0,20763.0,427.0,27252.0,25.0,20763.0,427.0,72.7,55.4,55.4
E06000023,"Bristol, City of",ltla,2021-07-20,45_49,31558.0,21145.0,251.0,24572.0,8.0,21145.0,251.0,77.9,67.0,67.0
E06000023,"Bristol, City of",ltla,2021-07-20,50_54,29502.0,23232.0,22.0,24540.0,15.0,23232.0,22.0,83.2,78.7,78.7
E06000023,"Bristol, City of",ltla,2021-07-20,55_59,27535.0,22595.0,21.0,23697.0,5.0,22595.0,21.0,86.1,82.1,82.1
E06000023,"Bristol, City of",ltla,2021-07-20,60_64,22133.0,18811.0,14.0,19612.0,4.0,18811.0,14.0,88.6,85.0,85.0
E06000023,"Bristol, City of",ltla,2021-07-20,65_69,17964.0,15961.0,7.0,16321.0,0.0,15961.0,7.0,90.9,88.8,88.8
